Open,High,Low,Close,Adj Close,Volume,Date
0.1656467463196003,0.17443411087918534,0.2248413921985289,0.1721825663562818,0.1721825663562818,0.3290642686922848,2020-09-10
0.17788462340030284,0.15090980450056415,0.19310971586643474,0.1551878857774578,0.1551878857774578,0.22281985403634197,2020-09-11
0.16346146471721384,0.154460707092188,0.20942887357572454,0.1851521954981114,0.1851521954981114,0.21800156389633601,2020-09-14
0.1870629061661054,0.1988459735893577,0.23390761013965924,0.18783544938702115,0.18783544938702115,0.2633973786118558,2020-09-15
0.1896853441247486,0.2441189657344334,0.23300097105317377,0.25491952626784087,0.25491952626784087,0.4840966636878165,2020-09-16
0.22421319358557243,0.26098524509558246,0.26835903080748547,0.25715562804314224,0.25715562804314224,0.44885872803098004,2020-09-17
0.24475520744586313,0.21926315554213066,0.24750685058949265,0.19543840014740155,0.19543840014740155,0.4755399165921954,2020-09-18
0.12412589569536038,0.09187748810383292,0.08884864185274628,0.05322014351177336,0.05322014351177336,0.422071417932678,2020-09-21
0.0694930220042035,0.05548158312146213,0.10607443864852155,0.06574244993636484,0.06574244993636484,0.1763106940720882,2020-09-22
0.07517472082514846,0.07323558813051717,0.0829555742524529,0.0214670547330565,0.0214670547330565,0.2670967381590706,2020-09-23
0.009615272395760217,0.0,0.0,0.006261323815925508,0.006261323815925508,0.32410262138814416,2020-09-24
0.0,0.03861513444395832,0.05757037152575703,0.07155645103505222,0.07155645103505222,0.26494079535299375,2020-09-25
0.12062931175050276,0.15534843274009397,0.1559383779391521,0.1493738846787704,0.1493738846787704,0.513805108728031,2020-09-28
0.13068174050251974,0.09809139832281992,0.1368994758941302,0.08542038440409858,0.08542038440409858,0.33045129579982124,2020-09-29
0.10445802782128408,0.1251664379767102,0.1504987163439636,0.09615391177062683,0.09615391177062683,0.4135165326184093,2020-09-30
0.1166957381756875,0.09276521375173888,0.15185858851182968,0.1153846941247522,0.1153846941247522,0.21860291927316056,2020-10-01
0.03496500581708058,0.14957830068688258,0.09292843128006874,0.1525044612849183,0.1525044612849183,0.5185135537682455,2020-10-02
0.1691433302644579,0.14114516100630806,0.19038979860697836,0.16100188687614517,0.16100188687614517,0.20136654751266012,2020-10-05
0.18225518660507575,0.16378157242066851,0.16409795679379702,0.10196791286931421,0.10196791286931421,0.40006702412868633,2020-10-06
0.17263974748301641,0.1695517044738799,0.21124215174869548,0.1690519897501339,0.1690519897501339,0.3806728477807566,2020-10-07
0.20104890849293763,0.19041266459242845,0.20988210665710513,0.1967800270918564,0.1967800270918564,0.39288985701519213,2020-10-08
0.19624118893190798,0.19529507099773388,0.22892118162585134,0.20214670547330565,0.20214670547330565,0.33663240988978255,2020-10-09
0.1809440509889037,0.15934311349749344,0.22846777562074647,0.1690519897501339,0.1690519897501339,0.24151027703306524,2020-10-12
0.13592644969350703,0.1131823957045118,0.18132375358957228,0.11896242284450843,0.11896242284450843,0.18752606493893356,2020-10-13
0.11800687379185955,0.1300488443820156,0.17905706941149646,0.13461547647887756,0.13461547647887756,0.14584822758415253,2020-10-14
0.11451045657330106,0.08788280734643346,0.10970082207073911,0.07379255281035359,0.07379255281035359,0.305730563002681,2020-10-15
0.07648602316761961,0.052374628011968634,0.11786040092538402,0.06976750137335921,0.06976750137335921,0.16717679475722372,2020-10-16
0.08260487834482133,0.13981348787627174,0.14596552091153628,0.1296959502110367,0.1296959502110367,0.4815274054215073,2020-10-19
0.15734260954001214,0.14158893917208365,0.1804171145030868,0.15474073366384944,0.15474073366384944,0.28573689305927913,2020-10-20
0.14641603480178078,0.12161553538508635,0.1808703475844674,0.13148489987272968,0.13148489987272968,0.1649929252308609,2020-10-21
0.1459790451718231,0.17976029545026637,0.20081606163969906,0.20751355445838465,0.20751355445838465,0.32613196306225795,2020-10-22
0.19842647053429444,0.20861061708361384,0.2402539108213332,0.24194989712601125,0.24194989712601125,0.25059018468871014,2020-10-23
0.2102271912587402,0.17754106598867883,0.1563916110205327,0.12254032216789444,0.12254032216789444,0.3480395442359249,2020-10-26
0.11145102898470019,0.09986684961863185,0.13281968646680778,0.0702146534869676,0.0702146534869676,0.19294757223711648,2020-10-27
0.0240384310788492,0.011540094790068038,0.04261108598433328,0.0,0.0,0.2716767202859696,2020-10-28
0.0030594275886008564,0.0155347755474675,0.054850454266300634,0.04338109097609161,0.04338109097609161,0.18667709264224008,2020-10-29
0.025786723051278007,0.02751881781966589,0.07298289014856137,0.05635072011792123,0.05635072011792123,0.2150841525171284,2020-10-30
0.06643359441560265,0.031069551094935,0.07842255174374986,0.05277282079453523,0.05277282079453523,0.12418826333035449,2020-11-02
0.07692301279757727,0.05681308693514371,0.11514048366592762,0.06350634816106347,0.06350634816106347,0.1690199582960977,2020-11-03
0.06293701047074504,0.03772740879605235,0.07887578482513045,0.033094886326801486,0.033094886326801486,0.1411546767947572,2020-11-04
0.04982515413012721,0.09143354062170256,0.10652767172990213,0.1229874742815028,0.1229874742815028,0.16684353589514447,2020-11-05
0.10227274621889762,0.07767421637004698,0.1350861977211593,0.09302333516447896,0.09302333516447896,0.1110273309502532,2020-11-06
0.4082168388893761,0.4731469340871749,0.35856763128996,0.38998215486032684,0.38998215486032684,1.0,2020-11-09
0.3448426720623743,0.36529072295374415,0.3744333829941449,0.33318428262879723,0.33318428262879723,0.3605525767053917,2020-11-10
0.32823423177689887,0.30004432702167116,0.31595645884376455,0.2643112560862845,0.2643112560862845,0.23855935358951444,2020-11-11
0.2137237752035978,0.2356856567375041,0.24206718899430416,0.19007155116232252,0.19007155116232252,0.3029602323503128,2020-11-12
0.20454549243779524,0.25299588358078356,0.2656392864717534,0.285778310819341,0.285778310819341,0.237317545427465,2020-11-13
0.4204545492437795,0.41633367783567643,0.40027199172594563,0.3756708987740423,0.3756708987740423,0.40013591003872506,2020-11-16
0.32517480418829803,0.34176641657512297,0.3789665784265722,0.3577817433643718,0.3577817433643718,0.2314343163538874,2020-11-17
