Open,High,Low,Close,Adj Close,Volume,Date
0.2001483382127715,0.18684931436741173,0.21088145919057216,0.2239337651381345,0.2239337651381345,0.15920307627092983,2020-09-14
0.23460785245863178,0.23296762068128343,0.2511541903846767,0.2457042024292885,0.2457042024292885,0.14367033033578588,2020-09-15
0.2522085065626488,0.252323390792716,0.23261593871947564,0.2636407738389971,0.2636407738389971,0.2245435552729585,2020-09-16
0.2333265626241211,0.21668642564866913,0.2273598449042107,0.22797289917186575,0.22797289917186575,0.1611711629878584,2020-09-17
0.2388563181418375,0.214799841814413,0.2100291606615241,0.2075033292091671,0.2075033292091671,0.2153995216035365,2020-09-18
0.17175797245864827,0.1340926724866367,0.142268609728125,0.16738557527940495,0.16738557527940495,0.19057135071305295,2020-09-21
0.17452285021750646,0.1579903606590867,0.15342002125544094,0.15424120564379823,0.15424120564379823,0.13043873194658914,2020-09-22
0.1539550202647944,0.14149954520044394,0.1113714874928659,0.10686656964220873,0.10686656964220873,0.16338147576225512,2020-09-23
0.09798368691252779,0.09768706357288527,0.08210808194464525,0.09693984358253409,0.09693984358253409,0.14751566899809246,2020-09-24
0.09225163330497456,0.07260149077867378,0.08402586201477563,0.1054289613410602,0.1054289613410602,0.1276228540285221,2020-09-25
0.13736595950827776,0.1400320955954441,0.1318986163587995,0.16642713492458458,0.16642713492458458,0.14972598177248916,2020-09-28
0.15941737738533732,0.12605683187194347,0.1277078957048446,0.14684747813711369,0.14684747813711369,0.12244527205014079,2020-09-29
0.14909966031207825,0.148417339127785,0.15384617051996496,0.1543780510786554,0.1543780510786554,0.1453659127380628,2020-09-30
0.17290446549881194,0.15107256673174568,0.17075070549812751,0.18621216432650528,0.18621216432650528,0.131074575347443,2020-10-01
0.1525389336359367,0.1613443940983427,0.15967039110141376,0.18655438237581223,0.18655438237581223,0.2027432101008266,2020-10-02
0.19664166649173953,0.18740833771108784,0.1932666031850214,0.22146918930257298,0.22146918930257298,0.15190601628970238,2020-10-05
0.2267853166572206,0.19586331255503736,0.17416011637386425,0.16533174467274303,0.16533174467274303,0.1884518727102068,2020-10-06
0.18780764024114427,0.1707079018264166,0.18460120687379197,0.19209975635244866,0.19209975635244866,0.19259999394434857,2020-10-07
0.21066825047755108,0.21228429007927085,0.2213935384413298,0.2463887429900665,0.2463887429900665,0.12023495927574408,2020-10-08
0.25638947095036474,0.2288449434723229,0.2292776249743411,0.21989463110440324,0.21989463110440324,0.1285312017440276,2020-10-09
0.23015708868558926,0.24379847139155655,0.23836917055009454,0.24967480928342717,0.24967480928342717,0.19692978472159142,2020-10-12
0.24499286503074807,0.23450490822069256,0.2480289512718041,0.25309782547380905,0.25309782547380905,0.09501317104187483,2020-10-13
0.26077283632623377,0.25323181705403974,0.2693372815361836,0.2617923158467849,0.2617923158467849,0.0749689647863869,2020-10-14
0.23184297469977358,0.22430302541130545,0.23915048032831268,0.25679474145823333,0.25679474145823333,0.0663699397462682,2020-10-15
0.26481890102128636,0.2479211486005171,0.2603878218418622,0.27774358382942416,0.27774358382942416,0.10878977806037485,2020-10-16
0.2810708668936192,0.26413250569872215,0.24192055892749112,0.23290205084298876,0.23290205084298876,0.14718260816907378,2020-10-19
0.2412164968227058,0.209838576278538,0.2216066130735918,0.21428083441033824,0.21428083441033824,0.12308111545099464,2020-10-20
0.21457951837825667,0.19055275072431535,0.1989487378850381,0.21510242933030144,0.21510242933030144,0.10969812577588034,2020-10-21
0.21950227672814634,0.19670179425915119,0.1934796778172834,0.23666738954484165,0.23666738954484165,0.11575377721258365,2020-10-22
0.23784472479433713,0.200545013107674,0.2190496091066754,0.23057442490444846,0.23057442490444846,0.10806309988797044,2020-10-23
0.20230632170211926,0.16707430340392224,0.10227994191711245,0.13377153121893556,0.13377153121893556,0.3415387410300663,2020-10-26
0.12664374915366136,0.09607993809906687,0.09013425435908863,0.08181017051985805,0.08181017051985805,0.16704514488146063,2020-10-27
0.05819671523878789,0.014394504575557555,0.0,0.0,0.0,0.3588881823962213,2020-10-28
0.0,0.002445713800732861,0.003551388377396575,0.028684892389346364,0.028684892389346364,0.17040603142883096,2020-10-29
